0.332866182,1.648942115,0.238209221,0.976493952,0.22709123,0.688637359,0.250212181,0.5608303,0.312939275,0.456023378,0.297844964,0.342857574,,,,,,,,
0.367005452,1.662971744,0.201344066,0.969041183,0.1943217,0.681275201,0.203787547,0.54874126,0.278806047,0.450843439,0.259616111,0.337587024,,,,,,,,
0.40251446,1.683668846,0.154922452,0.961376988,0.160185451,0.671670417,0.161463068,0.543380099,0.255591464,0.441480285,0.232311944,0.33698295,,,,,,,,
0.428457949,1.690879986,0.120783183,0.947347358,0.126043161,0.653215942,0.12595557,0.52489542,0.229649486,0.436481568,0.207736684,0.33422686,,,,,,,,
0.459865291,1.702636785,0.089365269,0.920103599,0.100089101,0.630517843,0.101372759,0.511077216,0.20097558,0.429210022,0.174967153,0.326864702,,,,,,,,
0.488543727,1.7165456,0.068862981,0.884251778,0.079589833,0.599090868,0.074051981,0.486136491,0.17639579,0.419816663,0.147658456,0.31962336,,,,,,,,
0.518584351,1.726059773,0.049707779,0.821881088,0.06318166,0.561117236,0.057640787,0.443738013,0.153181207,0.410453509,0.117617832,0.310109186,,,,,,,,
0.545893049,1.733301116,0.035990758,0.726444871,0.046765936,0.51208149,0.042594802,0.401369739,0.12586949,0.39878732,0.098500385,0.303049066,,,,,,,,
0.581392996,1.740723681,0.029098268,0.628947249,0.036490629,0.458756815,0.024806319,0.341241675,0.093089388,0.375938203,0.076646481,0.287078847,,,,,,,,
0.615530755,1.752540888,0.024948276,0.549209418,0.029625323,0.401082804,0.016578824,0.287962306,0.068494495,0.344420617,0.05888367,0.26456197,,,,,,,,
0.664688826,1.769115182,0.022181615,0.496050863,0.02344111,0.341211471,0.01175831,0.225908755,0.052090853,0.313084253,0.002733437,0.004470151,,,,,,,,
0.700191794,1.780962593,0.020091517,0.434057719,0.018623616,0.283582766,0.008309045,0.172735098,0.03568268,0.275110621,0.00754489,0.053249166,,,,,,,,
0.735691741,1.788385158,0.01800444,0.376489421,0.014491747,0.230394008,0.004177175,0.11954634,0.024732319,0.232832958,0.013038948,0.102043282,,,,,,,,
0.773925125,1.800292976,0.015237779,0.323330867,0.010359877,0.177205249,0.001410514,0.066387786,0.016515396,0.195040548,0.019898213,0.150867602,,,,,,,,
0.803964239,1.807594726,0.012456016,0.248048084,0.006907592,0.119606748,9.06E-06,0.013259435,0.01102738,0.155096123,0.028808312,0.204162073,,,,,,,,
0.839464186,1.815017292,0.009677273,0.177190148,0.003458326,0.066433091,,,0.006898531,0.106332211,0.039754142,0.239802468,,,,,,,,
0.874967153,1.826864702,0.006901551,0.110757056,4.53E-06,0.006622167,,,0.001401453,0.053113249,0.057516952,0.262319344,,,,,,,,
0.90227283,1.8296812,0.004131869,0.053173656,,,,,6.04E-06,0.008834589,0.076646481,0.287078847,,,,,,,,
0.937774288,1.839316188,0.000684114,0.002212423,,,,,,,,,,,,,,,,
0.967813401,1.846617938,,,,,,,,,,,,,,,,,,
